,name,url,description,addressCountry,postalCode,addressRegion,streetAddress,addressLocality,rating,image,priceRange,hasMap
594,SOFT PETAL BED & BREAKFAST,https://www.booking.com/hotel/in/soft-petal-bed-amp-breakfast.html,"Located in New Delhi, 1.9 miles from Lotus Temple, SOFT PETAL BED & BREAKFAST provides accommodations with a shared lounge, free WiFi, a 24-hour front...",India,110048,Delhi NCR,"SECOND FLOOR, C-193, GREATER KAILASH - I, NEW DELHI, South Delhi, Delhi, 110048, Greater Kailash 1, 110048 New Delhi, India","SECOND FLOOR, C-193, GREATER KAILASH - I, NEW DELHI, South Delhi, Delhi, 110048",,https://r-cf.bstatic.com/images/hotel/max500/231/231126647.jpg,Prices for upcoming dates start at $19 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5493230,77.2368280&sensor=false&zoom=15&markers=color:blue%7c28.5493230,77.2368280&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=5rfF2zSkRs5YXgw9FGs5dozl_Uw="
595,The Grace Hotel,https://www.booking.com/hotel/in/aerocity-the-grace.html,"Located in New Delhi, 7 miles from Qutub Minar, The Grace Hotel features views of the city.",India,110037,Delhi NCR,"NH-8 Near IGI airport A-59, STREET NO-4 NEW DELHI 110037, Mahipalpur, 110037 New Delhi, India","NH-8 Near IGI airport A-59, STREET NO-4 NEW DELHI 110037",6.6,https://r-cf.bstatic.com/images/hotel/max500/209/209218684.jpg,Prices for upcoming dates start at $13 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&sensor=false&zoom=15&center=28.5495699,77.1289205&markers=color:blue%7c28.5495699,77.1289205&client=gme-booking&channel=booking-frontend&signature=NMWgvfuzEJpsZ7G-MpLiaQghrT0="
596,OYO 37917 Happy Stay,https://www.booking.com/hotel/in/oyo-37917-happy-stay-saver-delhi1.html,OYO 37917 Happy Stay features air-conditioned rooms with cable TV in the East Delhi district of New Delhi.,India,110032,Delhi NCR,"9, Gali No. 5, Shalimar Park Extension, Shahdara, Delhi, 110032 New Delhi, India","9, Gali No. 5, Shalimar Park Extension, Shahdara, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/201/201959671.jpg,Prices for upcoming dates start at $8 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.6668800,77.2837750&sensor=false&center=28.6668800,77.2837750&zoom=15&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=ziFGA9zsNm_sAk0zhtlKLq08jfI="
597,OYO 9448 Hotel Karan Palace,https://www.booking.com/hotel/in/oyo-9448-karan-palace.html,"Well located in the Paharganj district of New Delhi, OYO 9448 Hotel Karan Palace is located 1.6 miles from Jama Masjid, 1.",India,110055,Delhi NCR,"Plot No. 2957, Street No. 2, Chuna Mandi, Paharganj, Paharganj, 110055 New Delhi, India","Plot No. 2957, Street No. 2, Chuna Mandi, Paharganj",,https://r-cf.bstatic.com/images/hotel/max500/210/210417290.jpg,Prices for upcoming dates start at $10 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&markers=color:blue%7c28.6447440,77.2119870&size=1600x1200&center=28.6447440,77.2119870&client=gme-booking&channel=booking-frontend&signature=9T3-hjhtDA_jZ0QfZP-n3XajYT4="
598,Hotel The Class - A Unit of Lohia Group of Hotels,https://www.booking.com/hotel/in/the-class-new-delhi.html,Hotel The Class is a 5-minute drive from Indira Gandhi International Airport. It operates a 24-hour front desk to welcome guests.,India,110037,Delhi NCR,"A-282, National Highway No.8, Near International Airport, Mahipalpur, 110037 New Delhi, India","A-282, National Highway No.8, Near International Airport",5.0,https://r-cf.bstatic.com/images/hotel/max500/430/43020881.jpg,Prices for upcoming dates start at $42 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&markers=color:blue%7c28.5423278,77.1185383&size=1600x1200&zoom=15&center=28.5423278,77.1185383&client=gme-booking&channel=booking-frontend&signature=H4fhn9jvZH7CstXtXJ9Lm5Wl60s="
599,FabHotel Salt Delhi Airport,https://www.booking.com/hotel/in/fabhotel-salt-delhi-airport.html,"Offering air-conditioned rooms in the Mahipalpur district of New Delhi, FabHotel Salt Delhi Airport is 6 miles from Qutub Minar.",India,110037,Delhi NCR,"A - 238, Street No. 7, Block A, Mahipalpur, New Delhi Block A, Mahipalpur, New Delhi, Mahipalpur, 110037 New Delhi, India","A - 238, Street No. 7, Block A, Mahipalpur, New Delhi Block A, Mahipalpur, New Delhi",7.7,https://r-cf.bstatic.com/images/hotel/max500/185/185180192.jpg,Prices for upcoming dates start at $19 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&zoom=15&center=28.5479400,77.1289780&markers=color:blue%7c28.5479400,77.1289780&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=qYNC_7UowMix22fy90QIPdz6rTU="
600,OYO 60790 The Atlantic,https://www.booking.com/hotel/in/oyo-60790-the-atlantic.html,"Well set in the Mahipalpur district of New Delhi, OYO 60790 The Atlantic is located 6 miles from Qutub Minar, 8 miles from Rashtrapati Bhavan and 8 miles...",India,110037,Delhi NCR,"A-62, Street No.9, Road No. 4, Block B, Mahipalpur Village, Mahipalpur, Delhi, Mahipalpur, 110037 New Delhi, India","A-62, Street No.9, Road No. 4, Block B, Mahipalpur Village, Mahipalpur, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/221/221292546.jpg,Prices for upcoming dates start at $10 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&center=28.5476440,77.1287500&size=1600x1200&zoom=15&markers=color:blue%7c28.5476440,77.1287500&client=gme-booking&channel=booking-frontend&signature=vZ7eacg_G9s74pUI1mNLMIYD6XI="
601,OYO Flagship 39564 Shiv Hotel,https://www.booking.com/hotel/in/oyo-flagship-39564-shiv.html,"Attractively located in the Rohini district of New Delhi, OYO Flagship 39564 Shiv Hotel is located 13 miles from Gurudwara Bangla Sahib, 13 miles from...",India,110086,Delhi NCR,"Rohini Sector 22/24 X-Ing, Begampur Extension, Sector 33, Rohini, Delhi, Rohini, 110086 New Delhi, India","Rohini Sector 22/24 X-Ing, Begampur Extension, Sector 33, Rohini, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/207/207142890.jpg,Prices for upcoming dates start at $18 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.7201460,77.0682400&sensor=false&zoom=15&markers=color:blue%7c28.7201460,77.0682400&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=5mfdq-fxkLoZefF_sfwYz8Irax4="
602,Collection O 37798 Maharaja Sadan,https://www.booking.com/hotel/in/collection-o-37798-maharaja-sadan.html,"Conveniently located in the Rohini district of New Delhi, Collection O 37798 Maharaja Sadan is located 12 miles from Gurudwara Bangla Sahib, 14 miles from...",India,110085,Delhi NCR,"Pocket 27, Sector-24, Rohini, Delhi, Rohini, 110085 New Delhi, India","Pocket 27, Sector-24, Rohini, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/218/218094489.jpg,Prices for upcoming dates start at $20 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.7326890,77.0885540&zoom=15&sensor=false&size=1600x1200&center=28.7326890,77.0885540&client=gme-booking&channel=booking-frontend&signature=C704ndSj3hkcBGnaTGgCuKOX4w8="
603,OYO 24754 Hotel Good Luck House,https://www.booking.com/hotel/in/oyo-24754-good-luck-house.html,"Conveniently located in the Mahipalpur district of New Delhi, OYO 24754 Hotel Good Luck House is located 7 miles from Qutub Minar, 8 miles from Rashtrapati...",India,110037,Delhi NCR,"A-44, 107A/234, Block-L,Street No. 7A, meow Villa, Block B, Mahipalpur Extension, Mahipalpur, Mahipalpur, 110037 New Delhi, India","A-44, 107A/234, Block-L,Street No. 7A, meow Villa, Block B, Mahipalpur Extension, Mahipalpur",,https://r-cf.bstatic.com/images/hotel/max500/182/182705690.jpg,Prices for upcoming dates start at $12 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5486603,77.1303193&size=1600x1200&sensor=false&center=28.5486603,77.1303193&zoom=15&client=gme-booking&channel=booking-frontend&signature=X66i8N0BmJhEGWc3Y1PQ7ikw08o="
604,OYO 13847 Flagship H Residency,https://www.booking.com/hotel/in/oyo-13847-flagship-h-residency.html,"OYO 13847 Flagship H Residency is located in New Delhi, within 6 miles of Red Fort and 6 miles of Gurudwara Sis Ganj Sahib.",India,110094,Delhi NCR,"1, HCMR Complex, 110094 New Delhi, India","1, HCMR Complex",,https://r-cf.bstatic.com/images/hotel/max500/145/145676882.jpg,Prices for upcoming dates start at $18 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&center=28.7008470,77.2932840&zoom=15&size=1600x1200&markers=color:blue%7c28.7008470,77.2932840&client=gme-booking&channel=booking-frontend&signature=JSdEzfT4FT8HwxglRGbudn-hwJA="
605,Treebo Trend JP Inn,https://www.booking.com/hotel/in/oyo-335-j-p-inn-delhi.html,"Ideally set in the Paharganj district of New Delhi, Treebo Trend JP Inn is located 1.5 miles from Jama Masjid, 1.6 miles from Jantar Mantar and 2.",India,110055,Delhi NCR,"15, Krishna Market,Arakashan Road,Paharganj Lane, Paharganj, 110055 New Delhi, India","15, Krishna Market,Arakashan Road,Paharganj Lane",,https://r-cf.bstatic.com/images/hotel/max500/234/234811114.jpg,Prices for upcoming dates start at $15 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&markers=color:blue%7c28.6455170,77.2134770&center=28.6455170,77.2134770&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=V4bSQRl8H6ChjFGbb6SzzQzzAXQ="
606,Hotel Krishna Residency DX,https://www.booking.com/hotel/in/krihsna-residency.html,"Well located in the Dwarka district of New Delhi, Hotel Krishna Residency DX is located 12 miles from Rashtrapati Bhavan, 12 miles from Gandhi Smriti and...",India,110078,Delhi NCR,"Plot - 2, Sector - 12 B Opp. Metro Station Sector-12, Dwarka, Delhi, 110078 Plot - 2, Sector - 12 B Opp. Metro Station Sector-12, Dwarka, Delhi, 110078, Dwarka, 110078 New Delhi, India","Plot - 2, Sector - 12 B Opp. Metro Station Sector-12, Dwarka, Delhi, 110078 Plot - 2, Sector - 12 B Opp. Metro Station Sector-12, Dwarka, Delhi, 110078",,https://r-cf.bstatic.com/images/hotel/max500/226/226435168.jpg,Prices for upcoming dates start at $53 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5939930,77.0418910&size=1600x1200&sensor=false&zoom=15&markers=color:blue%7c28.5939930,77.0418910&client=gme-booking&channel=booking-frontend&signature=w4sTLQEy9LktfwnCqxLwTQsJ9f8="
607,Colonel’s Retreat,https://www.booking.com/hotel/in/colonelas-retreat.html,"Within 1.9 mi of Humayun’s Tomb and India Gate, this bed and breakfast property offers room with a flat-screen TV and free internet access.",India,110024,Delhi NCR,"D 418 Defence Colony New Delhi , 110024 New Delhi, India",D 418 Defence Colony New Delhi,8.8,https://r-cf.bstatic.com/images/hotel/max500/112/11204798.jpg,Prices for upcoming dates start at $104 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&zoom=15&size=1600x1200&markers=color:blue%7c28.5691759,77.2336748&center=28.5691759,77.2336748&client=gme-booking&channel=booking-frontend&signature=3b_VqV1lHJVXJCNiHSYEJpy2UTM="
608,OYO 2984 Hotel Sun City,https://www.booking.com/hotel/in/oyo-2984-sun-city-delhi.html,"Attractively located in the Karol bagh district of New Delhi, OYO 2984 Hotel Sun City is located 3 miles from Gurudwara Bangla Sahib, 3.",India,110005,Delhi NCR,"Plot No. 11A-34, W.E.A, Channa Market, Karol Bagh, Karol bagh, 110005 New Delhi, India","Plot No. 11A-34, W.E.A, Channa Market, Karol Bagh",,https://r-cf.bstatic.com/images/hotel/max500/162/162364950.jpg,Prices for upcoming dates start at $14 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&zoom=15&center=28.6459820,77.1855210&size=1600x1200&markers=color:blue%7c28.6459820,77.1855210&client=gme-booking&channel=booking-frontend&signature=AB1j6dtmMR8sj1UEPJ5h9_0GZ4Y="
609,Sagar Palace @ Near Nizamuddin Railway Station,https://www.booking.com/hotel/in/sagar-palace-near-nizamuddin-railway-station.html,"Ideally located in the South Delhi district of New Delhi, Sagar Palace @ Near Nizamuddin Railway Station is located 2.",India,110013,Delhi NCR,"15,Nagli Razapur,Near Nizamuddin Railway Station, Adjoin of Nizamuddin Metro Gate No-3,Sari Kale Khan Area,, 110013 New Delhi, India","15,Nagli Razapur,Near Nizamuddin Railway Station, Adjoin of Nizamuddin Metro Gate No-3,Sari Kale Khan Area",,https://r-cf.bstatic.com/images/hotel/max500/228/228802979.jpg,Prices for upcoming dates start at $24 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c28.5900490,77.2552430&size=1600x1200&sensor=false&center=28.5900490,77.2552430&client=gme-booking&channel=booking-frontend&signature=-eO_dAHPorgfQCKc4uSn1t2kPac="
610,JD's B&B Centrally Located,https://www.booking.com/hotel/in/jd-39-s-b-amp-b-centrally-located.html,"JD's B&B Centrally Located offers accommodations in New Delhi, 5 miles from Humayun's Tomb and 6 miles from Tughlaqabad Fort. It is located 1.",India,110048,Delhi NCR,"R-142 First Floor Greater Kailash Part-1 New Delhi, Greater Kailash 1, 110048 New Delhi, India",R-142 First Floor Greater Kailash Part-1 New Delhi,,https://r-cf.bstatic.com/images/hotel/max500/213/213201587.jpg,,"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5487540,77.2426510&zoom=15&sensor=false&center=28.5487540,77.2426510&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=MTW80Ww94QYi6r_w5f3Rb-YOp0g="
611,Hotel Shanti Plaza new delhi,https://www.booking.com/hotel/in/shanti-plaza.html,"Set in the Paharganj district of New Delhi, Hotel Shanti Plaza new delhi provides accommodations with a terrace and free WiFi. The property is located 1.",India,110055,Delhi NCR,"8651, Arakasha Road Pahar Ganj New Delhi, Paharganj, 110055 New Delhi, India","8651, Arakasha Road Pahar Ganj New Delhi",7.4,https://r-cf.bstatic.com/images/hotel/max500/930/93025329.jpg,Prices for upcoming dates start at $30 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&zoom=15&markers=color:blue%7c28.6447340,77.2148130&center=28.6447340,77.2148130&sensor=false&client=gme-booking&channel=booking-frontend&signature=Zx89G1oFjfdTQkAn2TEjA3syO6c="
612,OYO Home 65301 Livin Home Stay,https://www.booking.com/hotel/in/oyo-home-65301-livin-home-stay.html,"OYO Home 65301 Livin Home Stay is located in the South Delhi district of New Delhi, 2.2 miles from Humayun's Tomb, 3 miles from India Gate and 3.",India,110024,Delhi NCR,"Flat No.5, 1st Floor , Krishna Market , Lajpat Nagar - 1, Delhi, 110024 New Delhi, India","Flat No.5, 1st Floor , Krishna Market , Lajpat Nagar - 1, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/232/232689037.jpg,Prices for upcoming dates start at $16 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c28.5753520,77.2415800&size=1600x1200&sensor=false&center=28.5753520,77.2415800&client=gme-booking&channel=booking-frontend&signature=Npqzl6jhky50PAL-44qBWr4G_bA="
613,kae residency airport vasant kunj,https://www.booking.com/hotel/in/kae-residency-airport-vasant-kunj.html,"Kae residency airport vasant kunj is located in the South Delhi district of New Delhi, 7 miles from Gandhi Smriti, 7 miles from Rashtrapati Bhavan and 8...",India,110070,Delhi NCR,"vasant kunj c1/1186 Lane 2, 110070 New Delhi, India",vasant kunj c1/1186 Lane 2,,https://r-cf.bstatic.com/images/hotel/max500/186/186612315.jpg,Prices for upcoming dates start at $28 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5412520,77.1549980&sensor=false&size=1600x1200&markers=color:blue%7c28.5412520,77.1549980&zoom=15&client=gme-booking&channel=booking-frontend&signature=VBAoM8PMzQE92pBvaTFGe5iwdTs="
614,OYO SilverKey Executive Stays 38532 Silverkey Dwarka Sector 19,https://www.booking.com/hotel/in/oyo-silverkey-executive-stays-38532-silverkey-dwarka-sector-19.html,"Well set in the Dwarka district of New Delhi, OYO SilverKey Executive Stays 38532 Silverkey Dwarka Sector 19 is located 12 miles from Rashtrapati Bhavan,...",India,110075,Delhi NCR,"Plot no. 370, B-Block, Sector 19, Dwarka, Delhi, Dwarka, 110075 New Delhi, India","Plot no. 370, B-Block, Sector 19, Dwarka, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/217/217776170.jpg,Prices for upcoming dates start at $18 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c28.5797120,77.0475700&center=28.5797120,77.0475700&sensor=false&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=OMEDdm326307669IFgoNBYw-E-0="
615,SPOT ON 37416 Uk B&b,https://www.booking.com/hotel/in/spot-on-37416-uk-b-b.html,"Well situated in the North Delhi district of New Delhi, SPOT ON 37416 Uk B&b is located 3.8 miles from Gurudwara Bangla Sahib, 3.",India,110005,Delhi NCR,"9830, Ahata Thakur Dass,opp saria rohilla railway station, car parking, Railway Officers Colony, Sarai Rohilla, 110005 New Delhi, India","9830, Ahata Thakur Dass,opp saria rohilla railway station, car parking, Railway Officers Colony, Sarai Rohilla",,https://r-cf.bstatic.com/images/hotel/max500/227/227247203.jpg,Prices for upcoming dates start at $23 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=1600x1200&markers=color:blue%7c28.6625190,77.1847030&center=28.6625190,77.1847030&sensor=false&client=gme-booking&channel=booking-frontend&signature=yxSTSrv73E68d1nofyWsByPrQeU="
616,SPOT ON 40016 Hotel Vandana SPOT,https://www.booking.com/hotel/in/spot-on-40016-vandana-spot.html,SPOT ON 40016 Hotel Vandana SPOT features air-conditioned rooms with cable TV in the Paharganj district of New Delhi. The property is located 1.,India,110055,Delhi NCR,"Arakashan Rd, Ram Nagar, Paharganj, Delhi, Paharganj, 110055 New Delhi, India","Arakashan Rd, Ram Nagar, Paharganj, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/218/218633219.jpg,Prices for upcoming dates start at $8 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&markers=color:blue%7c28.6455820,77.2146100&size=1600x1200&center=28.6455820,77.2146100&client=gme-booking&channel=booking-frontend&signature=kwwjy9wf-jlrn64AIpKc2JSd9V8="
